id	name	followers	popularity	genres
3kc5AFnL1TQQdNaMdSW2UO	Wayne Wonder	140967	56	['dancehall', 'lovers rock', 'modern reggae', 'old school dancehall', 'reggae fusion', 'soca']
2huwKSQn3aPeBoRjSGgNly	West Of Eden	1416	16	['gothenburg indie']
0qudezVgvl4Chd9BgNFB83	Chilly Gonzales	181203	56	['neo-classical']
4bWvbNOmiWoUo3TKap75z1	Aaron Ridge	323	33	[]
4VrJDwgmhD1aIenZwn7JpE	Max Leone	12505	46	['modern indie pop']
5V5rkOqIVFS3gKsL70VBJu	Simon Laurich	0	29	[]
0OCEtyF7fdc3UnUovFsvjm	DCappella	40772	52	[]
4IjHltwoSKbUeZLPeULyDe	Nahuel Pennisi	51493	54	['folklore argentino']
4r0X3VjxxLGYO02PmVTF3B	Sleep Recording Sounds	245	46	['sleep', 'water']
3SKKJMPgklOHgYeatf2YhX	Djalil Palermo	161958	57	['rai']
5abSRg0xN1NV3gLbuvX24M	Amr Diab	3032647	64	['arab pop', 'belly dance', 'egyptian pop', 'persian pop', 'rif']
7K1kHQsB2m87TMVcDbZAfW	Matty	23067	45	['neo-psychedelic']
6OXILsPD4WNJ7XiGMAkCWa	Bad Boys Blue	199619	57	['eurodance', 'europop', 'italian disco']
27vUIN5n6wAIoug4KMJZHp	Morton Gould	1734	36	['american modern classical']
1mfHjffkZjz4lfP4xCxZ5k	Lisa Yaro	20937	25	[]
5vHRm6RYYD4ZH6IqOP45kj	flimr	26	43	[]
5V9JsrZb5RjuvbzvJsA5gp	Sarita Lorena	5872	49	['dutch pop', 'dutch rap pop']
3VNE2RRYAlEARq4BLodRTO	Billy Allen	99	25	[]
1K39EPBZGfaTe2433SFmL8	Luke Wild	5175	42	['modern alternative pop']
3zLYnnZigB17bD8RQbWJaf	William McVicker	255	41	['classical organ']
0zU7G01YKSZImwBPRU9ObN	Deborah Lurie	3813	36	[]
22J708OPloBkdXYgVTjlBq	Jabba	36	31	[]
1e16kiJQtCTveTl7TQnkFN	Scary Pockets	199011	60	['retro soul']
4qPUUhUDfmQDEd5JK49Zvg	MountainCity	3767	37	['indie cafe pop']
7AbQo3tDp5SYr5ctDcNC21	Wavelab	81	54	[]
5Nh6KbxCO5DFRmgQEllo2G	Jean Petri	538	40	['focus']
1Tt4CRnh4VCWn6UymYP057	Jorge Federico Osorio	864	45	['classical piano', 'latin american classical piano']
7nqvbISFtiOunUxwtXA6RL	Noise Observers	5	34	[]
7ufZdjYTNe1vzA9Z6Fek14	Saint Sister	23125	47	['irish indie']
3H1MzPCZZQ0SKoKQlTNfqa	THEESatisfaction	14446	18	['afrofuturism', 'alternative r&b']
0n1n8JVg3vec8svJHivjnf	Dru Chen	1518	28	['singaporean pop']
5o206eFLx38glA2bb4zqIU	Bright Eyes	504397	62	['indie folk', 'indie pop', 'indie rock', 'melancholia', 'omaha indie', 'stomp and holler']
13XggX75z0Hk0VNvOuTJoB	Hate	25479	32	['brutal death metal', 'death metal', 'polish death metal', 'polish metal']
6DFJfhZxwWe1yKQvRDJmdl	Hyper	56360	54	['big beat', 'cyberpunk', 'dark clubbing']
5jaClKmRitBOsYw3iOIo1T	Voodoo Bandits	1423	19	['isle of man indie']
7cKQEX1nkEXINBZqGZe5II	Annunziata Vestri	2	17	[]
6qjD8KqRe2dyNBsq1RcpaT	Kota Banks	10272	40	['australian alternative pop', 'australian electropop', 'australian pop']
5mMkUZv8uUrlH0SHX89BeS	Guts	181292	63	['bboy', 'electronica', 'nu jazz']
6r1h2CZVoKSTyKANP5Ptu5	Gone Gone Beyond	20982	50	['folktronica']
53htGvuREf9YT5LYk5HEvb	MIKNNA	15001	49	['trap soul']
1coQ4GcxuazfjZ0MP9JnBF	Robert Gordon	17078	40	['pub rock', 'rock-and-roll', 'rockabilly']
1VgCv8r28xEc11pDhmJSWf	Rosi Peloni	701	23	['beach house']
1bBZcz4jP7CoPlqpCFh4gz	Johnny Horton	144762	53	['country', 'cowboy western', 'rock-and-roll', 'rockabilly']
5c3GLXai8YOMid29ZEuR9y	Nick Drake	567453	64	['british folk', 'folk', 'folk rock', 'melancholia', 'rock', 'singer-songwriter']
4tIQ6BeFRvYApoAyJmaeVC	Donna Fargo	50723	37	['classic country pop']
4VT9oITGBWVyRxp1OrSzQh	Chaos Divine	8588	30	['australian metal']
6zkbUEItDv8gNXeO5WkkNX	Maxx	35435	50	['bubblegum dance', 'eurodance', 'europop', 'german techno', 'hip house']
4Kp21tQEUB0PHgNV3B86ah	Mahogany	981	57	[]
504bzeQSGBk6rSsfrPjjvw	Mel Bryant & the Mercy Makers	3468	34	[]
74TmlbkJzQhvG8Jurm01cE	Jeff Robins	65	35	['background jazz']
5nEfrmSzTJTnPKfiWTzqF8	John McSherry	2671	37	['celtic', 'uilleann pipes']
0Rm9NmU9uyvf7tfVt4YNKC	Annelie	6664	53	['neo-classical']
6Cit60ke8wRKWWhw9Evnkl	Charlotte Brontë	851	29	[]
3jksrX4oBklxR78ft8gv3j	Plies	1377236	69	['dirty south rap', 'gangster rap', 'hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'urban contemporary']
0Gw30FmjnPfqEh75ACEjyh	Classical Study Music	123324	45	[]
2qgcVY8aup4vFHfp4uoZ2X	The Honest Heart Collective	2845	35	['ontario indie']
32CwjdHMHSpEkC3UAyIwPp	Hatim Ammor	319926	48	['arab pop', 'moroccan pop', 'rai', 'rif']
2XouItF0sWYRmvnB4khhkE	Georges Poujouly	5	15	[]
2hxa4ytcni5FUIK8IR27tX	Allen Lande	39738	40	['christian power metal', 'italian power metal', 'melodic metal', 'neo classical metal', 'power metal', 'progressive metal']
7DiLiJ8nji6DslsFSzx0IV	Kid Bookie	6792	48	[]
3t5X2CVDf5mrlIx1SdvWYM	Orden Ogan	93217	53	['folk metal', 'german metal', 'german power metal', 'melodic metal', 'metal', 'neo classical metal', 'power metal', 'symphonic metal']
6YXarbjg36ODFPez0PnOlD	At The Gates	183721	50	['death metal', 'gothenburg metal', 'melodic death metal', 'metal', 'swedish death metal', 'swedish melodeath', 'swedish metal']
3rSgAtTUMAuz1Lz6EQ7lYC	Mark Kaplan	157	7	[]
4KXp3xtaz1wWXnu5u34eVX	kent	435755	62	['classic swedish pop', 'swedish alternative rock', 'swedish indie rock', 'swedish pop']
4DcpgOrxEYPTulZEeJhAJ5	Jian Wang	3892	47	['chinese classical performance', 'classical cello']
2AfmfGFbe0A0WsTYm0SDTx	(G)I-DLE	2765145	74	['k-pop', 'k-pop girl group']
7HeVXdOdMhLslVputGTZFQ	Timber Timbre	171193	51	['freak folk', 'new weird america', 'stomp and holler', 'toronto indie']
7jCHPpIZYNW9xezoE6m6Ez	Alexander Sterling	21	53	['sleep']
3AOR4ygQyQ8p3lwCj7915P	Olhans	12	37	[]
0aqrM7Fo3Ml66Kc5JAzmjt	Deana Carter	362665	56	['contemporary country', 'country', 'country dawn']
1Z3e3MP52dQjW6Vhdj2FGz	Los Gardenias	249	24	[]
6VyykuSiAXOH1Yttzz1bH5	Vladimir Blok	1	5	[]
6b0Wy4mw8ePj9w2EX3s4V3	Noah Guthrie	60525	49	['viral pop']
3HphLd0XiELTvIPYf55dYC	Strange Fruits Music	169825	84	[]
3SUWaiyM09qqsnBkfm6lPv	Carl Down	215	42	[]
0S0DsjhNNujgfny2GV71Wq	Andreas Hourdakis	584	21	['swedish jazz']
7JFO7bnWWApOFvTMS3NFgh	Anchorsong	13067	39	['indie jazz', 'japanese electronic']
4TRBBxb2qDow4v5lmGtXIU	Little Angels	11216	25	['glam metal']
3grHWM9bx2E9vwJCdlRv9O	Kenny Chesney	3549150	78	['contemporary country', 'country', 'country road']
77j4VlHhrvqU37GkYjwmp1	Aiden Riedel	43	44	[]
55mdlQp6zN8zdyIYB9DDQj	JVG	273691	61	['finnish dance pop', 'finnish hip hop', 'finnish pop', 'finnish trap']
5WUuOv4NOeXvCzjQnmKqTA	Stellardrone	20177	42	['ambient', 'drift', 'space ambient']
2GhKieYf0xORLI4shTjq9b	Zil Baii	4	39	[]
65OtBLtkrifQrdTlKI90IR	Elijah Blake	197189	50	['alternative r&b', 'pop r&b', 'trap soul']
0znpFLuaey34oJTE1jHSnT	Alexander Stewart	238491	55	['post-teen pop']
79PWBQ4rekAQItLBfqIdzl	Gabriel Latchin Trio	2100	44	['jazz trio']
5jq01ts8cBQWwVZOpMax6s	Ira Wolf	39332	50	['indiecoustica', 'new americana']
65Mqiffk091W6FpC6W1biC	Hunter Kerr	143	27	[]
3NbuyRJml6VdSfpDFC5a7b	Avi Avital	10751	44	['classical mandolin', 'israeli jazz', 'mandolin']
0Q6X1jqwOVQuclYp2P1bub	Sondre Lerche	66621	44	['bergen indie', 'norske viser', 'norwegian indie']
0uZRjholJ0fVC2J9EvnYnj	Meshell Ndegeocello	142059	54	['funk', 'neo soul']
33Cf4O1KAVbtQa00scMi2A	AK	36488	57	['chillstep', 'melodic dubstep']
0AKVctlYzzbHAvnMZrY7wS	Lajos Rovatkay	64	19	[]
52atJIClJ4KZuYaIBLbNbH	Active Bird Community	13031	34	['brooklyn indie']
4hTL3jOgvZwOqegEZTOrCc	Col3trane	112707	60	['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'r&b', 'trap soul', 'uk contemporary r&b']
31ZxERZETij0PyIq5bLkIz	Owen Bones	1323	14	[]
2Bohv14bNCQi67Ft5pWI0g	Jazzie B.	116	48	[]
2B0iuy3WhZs05Uthb78wBa	Berit Lindholm	55	24	[]
60df5JBRRPcnSpsIMxxwQm	Otis Redding	1795269	73	['classic soul', 'memphis soul', 'soul', 'soul blues', 'southern soul']
36dHG14WEpl3sG90gkOyf3	Desi Valentine	14885	43	[]
6VC4hWnnMMmOxpH6KsAXBU	K-Lone	8457	33	['float house', 'uk experimental electronic']
0aWZGmGOsmwQYF8BSXnQmw	Tom Courtenay	44	3	[]
6jQAFXkB1ciNf4PLUfIvdF	Jessica Rotter	1352	44	[]
3Xu3pjx48P1q68xyNVLhsV	Scott Bradlee	26932	40	[]
4QkSD9TRUnMtI8Fq1jXJJe	Snail Mail	245855	55	['art pop', 'baltimore indie', 'bubblegrunge', 'indie pop', 'indie rock']
58oPVy7oihAEXE0Ott6JOf	Eve	1070034	75	['anime', 'anime rock']
5cHmjJA9Lo0ga8s8QdxEzs	Terry Callier	44904	50	[]
4wEI9V26kc7sFZwdfE3JH7	Edwige Feuillere	12	0	[]
7t6cXssTAtfc6F316tvLv7	Luke Elliot	3543	24	[]
0DRf6JJDQnRnz0Yp209CmH	Stadiumx	101565	53	['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'sky room']
6dgwEwnK0YtDfS9XhRwBTG	Broken Bells	499757	62	['alternative dance', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'new rave', 'rock', 'shimmer pop']
7ooOn6bokl4mGV4CEaUz6A	Shakespears Sister	73646	47	['candy pop', 'new wave pop']
5q3F9c1HpdCd8WqSZiQM27	Luke Preston	176	31	[]
3AE296ekeJvGNsRQ7MZuAr	Such Small Hands	343	4	[]
4xxFcRBOp4jUE3tFHEEYeN	James Bowman	3365	39	['choral', 'classical countertenor', 'classical performance']
0eS2ZGOnJi5Cp4ASTy4aBc	Benne	13618	50	['german pop', 'german singer-songwriter']
2lj8o2lWicGYd4qY2jWKmz	Chigali	78	27	['chill out']
68J4TRaqXKr8VhSg71JVdV	Shane Eagle	144185	45	['south african hip hop', 'south african pop', 'south african trap']
0FVj4JuzTyudaXAwfqDQ20	Autograf	97403	60	['deep tropical house', 'edm', 'electropop', 'house', 'indie poptimism', 'nu disco', 'pop dance', 'pop edm', 'tropical house', 'vapor soul', 'vapor twitch']
3nWpkLjuh0r3wniO2gzL8m	Hans-Christoph Rademann	475	40	[]
5sW5eR9g4kNibasfrlw4EN	Spirit Adrift	17987	37	['epic doom', 'post-doom metal']
6cAstWrYVb1BxHyRQJJskF	be vis	78423	59	['polish hip hop', 'polish trap']
7kis2ntmtEE0qJd94xq16a	Moxiii Double Dee	60	37	[]
5b3ITDEG6aHMNbA75778I8	Ilya Kaler	1191	36	['violin']
6rcE30MaP92XafelMNZ2Sq	Frank Walker	65730	66	['pop dance', 'pop edm']
6gmHQVzmcuzRTAv2fhjSfm	JANEVA	765	29	['australian r&b']
6mCxkqJgErnJ1HmseA4qsM	Hans Johansen	340	30	['lullaby']
4uU7KfTjcjyKUGWSaTzLu7	015B	28848	47	['classic k-pop', 'k-indie', 'k-rock', 'korean electropop', 'korean pop']
0tIS1GWwrWqr4DHK0RLg5u	Paul Whiteman & His Orchestra	4140	25	['big band', 'vintage jazz']
1G8BD1EWDzJ56U2YNYmoHA	BLCKEBY	224	22	[]
6tlPbmYME3fjRkSBb3pjoB	Eddie Boyd	11016	31	['blues', 'chicago blues', 'piano blues']
4Z5kSUZl0db23bik3BXRIW	Max P	1395	48	[]
04HqRx07Bv9gh7rsrMTqs7	Miss Li	155869	68	['classic swedish pop', 'swedish pop']
53GC8IrnkJXGO7znOiv4tD	Millie Turner	15527	47	['uk alternative pop']
7cpCnhhBIU1gA7EhTFApN1	Gerry Cinnamon	377730	65	['glasgow indie', 'modern rock', 'scottish indie rock']
2Ek1WGW7WeyDoxsZiu0AAd	National Philharmonic Orchestra	9082	61	['orchestra']
1C9yyVBqL4lKyCIFiRhyC1	Marija Jokovic	1	12	[]
1NyStz4hQEZr2ahU5ADzw9	Sarah Kirkland Snider	2044	17	['21st century classical', 'american 21st century classical']
0OzxPXyowUEQ532c9AmHUR	Giacomo Puccini	343120	64	['classical', 'italian opera', 'italian romanticism', 'post-romantic era']
0963LEoOeEvJqPRYH9eG7X	Garren	4811	38	['trap soul']
3b4kLCI0ZJW47TFsNRqgCb	SOYOU	302714	56	['k-pop', 'korean pop']
3mJ9GlkLzj8Ka7Z7EQaCMi	Watsky	336429	59	['abstract hip hop', 'comic', 'indie pop rap', 'modern rock', 'pop rap']
1sBkRIssrMs1AbVkOJbc7a	Rick Ross	5023958	83	['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']
6eUtrZgzxqbV7zMxzN3Sz2	twoloud	150510	52	['edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'sky room']
3LzHaN3Y3gT35BudaFqVyy	Kamferdrops	14655	46	[]
58eJhHRICp87T2IFcP0bYh	Slush Puppy	32022	59	['socal indie']
0cGUm45nv7Z6M6qdXYQGTX	Kehlani	4924399	82	['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b']
7wbkQAs2wAwpm3XCq6L6pe	Sebastian Weigle	985	41	[]
0ksX396B3t2Gt8kwr0BJZk	Fumez The Engineer	200236	74	['uk drill']
7d5SfGXKpgS3JK8BFIq59h	William Black	60534	59	['edm', 'melodic dubstep', 'pop dance', 'pop edm', 'traprun']
1QPZhx0asYTBxD5RDqfU49	Black Rob	137118	57	['gangster rap', 'hardcore hip hop', 'harlem hip hop', 'hip hop', 'hip pop']
4UNnRb4LN2hGtbtMfPzMhg	MUZZ	63881	57	['brostep', 'chillstep', 'dancefloor dnb', 'edm', 'electro house', 'gaming edm', 'melodic dubstep']
1lhaaKpTyXOnjp79M3xYBl	Amythyst Kiah	22381	53	['alternative americana', 'gothic americana', 'new americana', 'queer country']
3sFTupo9UGgrujjN21BjwR	Gossip	299902	55	['alternative dance', 'electropop', 'new rave', 'olympia wa indie']
3fA5zBQWEa0uzYo43SvXaj	Peter Jöback	73683	46	['classic swedish pop', 'europop', 'swedish pop']
4IHmgRUGokc5EEm9pmUHmF	Relaxation Makers	16	37	[]
3XnO697XIus1M0cMuxZjos	The Oak Ridge Boys	363390	57	['classic country pop', 'country', 'country rock']
0xRl5ErvGBkJZaOTyOnVEb	Kosie	317	22	[]
3i1TDsrVS40yt81IHvWkg1	Mandala Dreams	3412	36	['atmosphere']
6jOiUxlykmJXVjVrdA8NmW	Brothers Figaro, The	41	0	[]
3VUflANX1g7LBvBXRZKatX	Maki Yuoma	440	39	['background jazz']
1kSOv0QaraiHwnDs5ld2kr	Kokomo Arnold	4589	24	['blues', 'chicago blues', 'delta blues', 'traditional blues']
08j69Ndyx1P7RLO3Janb5P	Emilíana Torrini	167910	53	['electronica', 'icelandic indie', 'icelandic pop', 'icelandic singer-songwriter', 'trip hop']
1LUaCz87zXDOg9abUxidOd	Robert Ealey	170	18	['texas blues']
2BWfZGPtsjRlRp7JTDqI45	Boy George	395424	53	['new romantic', 'new wave', 'new wave pop', 'synthpop']
2U8Spt8w0ylEP8NA9CkUh7	Tungz	2848	30	[]
7velK5j4c1vTfJLItteMBm	Author S	11	35	[]
35pZsti1RSA5Zv98jAm8kX	Orpheus Chamber Orchestra	7439	61	['american orchestra', 'chamber orchestra', 'classical organ', 'classical performance']
1hJx89kEIcAmlZzUWat9w6	Isaia Huron	5853	47	['chill pop', 'indie r&b']
06D0YfeNZgBA7XWQ79Y42R	King Buffalo	34479	44	['instrumental stoner rock', 'neo-psychedelic', 'psychedelic doom', 'retro metal', 'rochester ny indie', 'space rock']
6GbjnWeQqrEb6FvCY76V7W	Luis Gianneo	122	2	['neoclassicism']
5PrHzxc3kFm4hIrGNmelpX	Rodríguez	413711	60	['folk rock']
2JSc53B5cQ31m0xTB7JFpG	Rogue Wave	103266	51	['bay area indie', 'indie pop', 'indie rock', 'noise pop', 'oakland indie', 'stomp and holler']
4e2YXfxNoCmgn0XTrx0tIW	Eva Maros	27	7	[]
3e7l6TtMASnysXmc7ZmCxK	T.W. Southam	0	0	[]
2jku7tDXc6XoB6MO2hFuqg	Tory Lanez	3838082	85	['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']
6Dj8bjGUnCYJddzoiTdJjX	Threestyle	2630	37	['chill groove', 'smooth jazz']
4VTrwnihHd2ynEqKEl1lxy	Mayday	355	10	['birmingham grime']
2k91aXkeSCPtrFGQzvIgu3	Louis Andriessen	5163	25	['avant-garde', 'contemporary classical', 'dutch contemporary classical', 'early modern classical', 'minimalism', 'post-minimalism', 'serialism']
4wKJVcpxEkx4Ie1ETzdrRx	Marzio Giossi	49	18	['italian baritone']
72qByvYD0AYmKVzM2KzkyF	Martin Jacoby	5711	45	['relaxative']
13BmXB0asE1bzPqYfWSTin	Alma Klein	54	47	['background piano']
4eLkmXx57uAURrxBDC7pOc	Gold Child	561	20	[]
3YrD6mohzq8Kqov3rZ0Yak	University of California Chamber Chorus	16	10	['university choir']
4KGeE0Un8kmgFiF2cxZ0xR	Jimbo Mathus	4327	40	['mississippi indie', 'new americana']
2qFe0FyUMK8XXoyOsfYJr2	SHeDAISY	266957	45	['contemporary country', 'country', 'country dawn', 'country road']
5RmLUrjJz5bpP8dF4lYdyK	Kiko Loureiro	77606	41	['brazilian metal', 'instrumental rock', 'neo classical metal', 'shred']
4Jf1PKoGgtUPcqLgCc1k0O	Gosha	719	43	[]
6BcgdkPjXnaUPALabM0woZ	The Annihilated	467	2	[]
2OYO7c5glKNbgbp5kMpGXB	melissa elliotte	608	23	[]
4pwXiI7Z5ZStkgKowZyoKi	Like Mike	126305	63	['belgian edm']
176sdJR03NYNxBk6yUYNJi	Gan-Ru Ge	105	1	['chinese classical']
76YIoWHp3Ri3q1ocOPtFzp	AREA21	279787	59	['edm', 'pop dance']
6aItH4tJHWc4wKwlDXkJrc	Giacomo Meyerbeer	3435	35	['early romantic era', 'french opera', 'german opera', 'german romanticism']
7yOMgA7bsjT5JY93SsFRrJ	Afro Nostalgia	2256	40	[]
6fLrPFLWLSCrp7gcTZXcKb	Twin Shadow	191334	59	['alternative dance', 'art pop', 'chillwave', 'dream pop', 'electropop', 'indie pop', 'indietronica', 'metropopolis', 'new rave', 'shimmer pop']
7hHDN8REbPLpv46ROortOM	Super Cat	75448	47	['dancehall', 'lovers rock', 'old school dancehall', 'reggae fusion', 'roots reggae']
6aq6T2F6M7CrfzPGekRIcE	Fredrik Högberg	45	31	[]
4r4tRC1EUpfUCLjwQXP5EA	Brooklyn Funk Essentials	47443	46	['modern funk', 'nu jazz']
1Dot4uMsJMx8n1Xi7gAdV6	Jean-Yves Thibaudet	29603	64	['classical piano', 'french classical piano', 'soundtrack']
3ONGmday8YN8AkbsRk01iL	Lojay	6202	53	['alte', 'nigerian pop']
2dunvwAyryLzQqXUNlLoCV	Greg Howe	46670	43	['instrumental rock', 'shred']
0f8MDDzIc6M4uH1xH0o0gy	Robert Johnson	471171	51	['acoustic blues', 'blues', 'blues rock', 'delta blues', 'pre-war blues', 'traditional blues']
1Jc2HsPucRk1x7lAUd7xma	Flyboy	7139	50	[]
52YFhvzbffRkaVJQCjFlpU	Zak Leever	473	34	[]
2CBhuQLdCpuNengnHtXADd	Steve Devon	225	41	['background jazz']
3YkXWDe8COS52gvfccIScx	Matthieu Saglio	2812	41	['belgian jazz']
1wF4K9mRRgY5YGI0Jv1HIt	Score Of The Poar	6	46	['rain']
0LsTFjEB1IIrh7IlTxs1GY	Phantom Planet	78351	55	[]
5D9mKDCGUc4MzgkPq2EikW	Pavel Gililov	291	41	[]
0Ryn8sGu13BwRC3zDySvOP	Benjamin Dobbs	15	42	[]
7Ead768rc4ShGxnqtqccU5	Sarah Brightman	347984	60	['operatic pop']
2tl280wIokrLjabzrSKTgU	Holding Absence	44080	52	['melodic hardcore', 'metalcore', 'modern alternative rock', 'pop punk', 'uk pop punk']
421vyBBkhgRAOz4cYPvrZJ	Hiatus	36346	47	['chillstep', 'crust punk']
6nxhRvqz0JgSi5oBxqHILh	Eldridge Cleaver	358	1	[]
2vd2HnNh4pdYa9gDVHFjEu	As I Lay Dying	755788	63	['alternative metal', 'christian metal', 'melodic metalcore', 'metalcore', 'nu metal']
0yRDUX1oF2XySREY388Z6t	Ronald Stevenson	209	28	['british modern classical', 'contemporary classical', 'early modern classical']
5Zo2GpQdYsiYf7YYZCTBSD	Parker Louis	3277	32	['columbus ohio indie']
4d2fe6u4HBGX4ZbBbEmM3j	Anna Clyne	1884	42	['21st century classical', 'british contemporary classical', 'tzadik']
5z5yEQcD8JtwJRYJgCO7yc	Remi Asana	48	33	[]
5jYBAlIgga7KSy6mZLfHHR	Virian	85	27	[]
7dKBBPNjAEI1dZBJe55KSS	Shining Black	1798	24	[]
3CQRFlwnNQMzMYyoiKjaPD	The Beach Bums	9	27	[]
20GdoyuHyDOzJe7T2EcFqI	香港兒童合唱團	93	40	[]
3jNNxhqxHJws22fYew1EC2	Joby Burgess	186	21	[]
7mh5yWKyUcN4xYhEJsWcxI	Sly	956	30	[]
6RIRplpyp79REfeBrvW8rH	Light The Torch	124071	56	['melodic metalcore', 'metalcore']
2C5lN4qvUtD2BgRzl5iEHG	James Baley	411	21	[]
1sVmXkzX2ukc6QvasrDBES	Asees Kaur	372116	75	['desi pop', 'filmi', 'modern bollywood']
12rBrcOPP50qIan8ew4iTP	Deep Chills	55806	60	['deep house', 'deep tropical house', 'tropical house']
0vTVU0KH0CVzijsoKGsTPl	Barry Can't Swim	5159	50	[]
5flDeddXEgK6WWsI6PZk3d	Limbo Slice	1381	32	['dark clubbing']
0lluGWFB8hZ6HFktcH6kkr	Marin Alsop	1999	51	['classical performance', 'orchestral performance']
3IgG6CQo3mfhUsT1AgNWum	Fannie Shelton	62	57	[]
419NjKezGEJOVPtiymCp2p	Ty Brasel	46473	50	['christian hip hop', 'christian pop', 'christian trap']
6iQo3FrcMYOOjSFGls5gQK	Alexander Timchenko	1	9	[]
1Lwg54popY22sOMFksr6Rm	The Medieval Ensemble Of London	1550	14	['early music choir']
0yxJx8OEyDfd7dzLsFuNrS	Signs of the Swarm	64743	45	['deathcore', 'pittsburgh metal', 'progressive deathcore', 'slamming deathcore']
0rpMdBzQXf7aYRnu5fDBJy	Violent Femmes	511908	62	['acoustic punk', 'alternative rock', 'pop rock', 'rock']
4kLvhMAuCloLxoP1aVM7Lr	Michael Giacchino	208801	68	['soundtrack']
0vngS6bj2tYZMff6ASijx2	Babasmas	1240	22	[]
0hBYSjDjcAaAuSZcpN8jk9	JP THE WAVY	87424	64	['j-rap', 'japanese trap']
49MhEXYycGHSAmmy8GiBio	Anna Maria Jopek	21044	42	['classic polish pop']
3ECjo2k5IWcp4zkdWF9YoE	David Owen-Lewis	4	8	[]
2UcCR6cHxb3YL473Q7KKZJ	Exodar	148	57	['white noise']
1WBwyAxVKmGWvLyekRiUoN	Ian Holm	24	1	[]
1D34O3ftIxPfbMN7bVVSPS	Ewert and the Two Dragons	25473	34	['estonian indie', 'estonian pop', 'estonian rock']
6A6wLEUOtdiobvDD4cH17Y	Geater Davis	1612	28	['deep southern soul', 'southern soul']
0pCNk4D3E2xtszsm6hMsWr	K.Flay	415507	72	['alt z', 'electropop', 'escape room', 'hip pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'rock']
04RtvnUz0XrUbUZzOA8ZoW	Sugarcult	218859	57	['emo', 'neon pop punk', 'pop punk', 'screamo']
3nEiRzdQNmkUgoknNt9IRu	Niklas Strömstedt	34038	48	['classic swedish pop', 'europop', 'swedish pop']
1Q2mS59tFYLm2KGFoCgWN4	Samm Henshaw	205051	60	['alternative r&b', 'british soul', 'indie soul', 'uk contemporary r&b']
4BY4HaWussT44zj9RiCGzh	Michel De Hey	4558	32	['dutch tech house']
21llKqnS025UdaAMslJS4J	Billy Stewart	64517	50	['chicago soul', 'classic soul', 'funk', 'motown', 'soul', 'souldies']
7bAJqc9QEfRjLeSEVuWf6c	Andrew "Jr Boy" Jones	635	27	['soul blues', 'texas blues']
77O8KyajMODEQz9vYmSRZd	John Fedchock New York Big Band	484	17	[]
6MrZj6wqVagXe1UQ8AYWgZ	Devarrow	3876	38	['stomp and flutter', 'vancouver indie']
3C1R0cMeIfSFxpAFxCh5yQ	Slow Hours	3747	41	['bass trap', 'traprun']
1mjqymUKo7KbLtvfYD386t	Anchor + Bell	2488	39	['indiecoustica']
1lD1gnsIc9JLYOjKGWDBSI	Gordon Beck	514	18	['british jazz']
2nujsN5GOUO3lhuVJF00N5	B dom	1502	50	['lo-fi jazzhop']
6VytHf5QVuGEUZ5Zw2gGWp	Kalevi Olli	13	5	[]
2GnOPGjzvccVNozglEdmFz	Stephen Gadd	19	28	[]
6EPy2DBhArUEoyOtvjDj0E	David Isaacs	684	19	['rock steady']
3yRjVn43SpJMjXqt4U2USx	Eden Brent	2720	25	['acoustic blues', 'piano blues']
6tzN9Ew9w6JB0UQr8culs1	Gerry Mulligan Sextet	7183	40	['cool jazz']
5NDMothbpdpq2xHqSjrrWn	Faith Evans	1082992	69	['hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']
2rTo8KIkBTFjQS7VvaKYQ4	W&W	754881	70	['big room', 'dutch trance', 'edm', 'electro house', 'pop dance', 'progressive house', 'trance']
2HPaUgqeutzr3jx5a9WyDV	PARTYNEXTDOOR	3147608	81	['pop', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary']
0yymw7kBkdbG1XQmatEfjS	Walter Gerguson Gavitt	73	2	[]
2dMj74x1Cm0lCtraXo5KIW	Marcia Young	2	9	[]
18hiqhddMloGWzY8pNZ8qr	Maple Syrup	6818	45	['chillhop', 'jazz boom bap', 'lo-fi beats', 'lo-fi jazzhop']
67xyhWIvYQK5qr6b0gElst	Rae Morris	60540	49	['art pop', 'gauze pop', 'neo-singer-songwriter']
18VQ59noY7aOj59UNMozHp	Sondia	37815	55	['k-pop', 'korean ost', 'korean pop']
0oL26Dn9y761yfJgNb3vfu	Michigander	19507	51	['hopebeat', 'michigan indie', 'stomp and holler']
1XLi3usPxxOgkEAxivBKZ1	Gianna D'Angelo	102	20	[]
